"accelRating","age","agilityRating","awareRating","bCVRating","bigHitTrait","birthDay","birthMonth","birthYear","blockShedRating","breakSackRating","breakTackleRating","cITRating","capHit","capReleaseNetSavings","capReleasePenalty","carryRating","catchRating","clutchTrait","college","confRating","contractBonus","contractLength","contractSalary","contractYearsLeft","coverBallTrait","dLBullRushTrait","dLSpinTrait","dLSwimTrait","desiredBonus","desiredLength","desiredSalary","devTrait","draftPick","draftRound","dropOpenPassTrait","durabilityGrade","elusiveRating","experiencePoints","feetInBoundsTrait","fightForYardsTrait","finesseMovesRating","firstName","forcePassTrait","hPCatchTrait","height","highMotorTrait","hitPowerRating","homeState","homeTown","impactBlockRating","injuryLength","injuryRating","injuryType","intangibleGrade","isActive","isFreeAgent","isOnIR","isOnPracticeSquad","jerseyNum","jukeMoveRating","jumpRating","kickAccRating","kickPowerRating","kickRetRating","lBStyleTrait","lastName","leadBlockRating","legacyScore","manCoverRating","passBlockFinesseRating","passBlockPowerRating","passBlockRating","penaltyTrait","physicalGrade","playActionRating","playBallTrait","playRecRating","playerBestOvr","playerSchemeOvr","portraitId","posCatchTrait","position","powerMovesRating","predictTrait","presentationId","pressRating","productionGrade","pursuitRating","qBStyleTrait","reSignStatus","releaseRating","rookieYear","rosterId","routeRunDeepRating","routeRunMedRating","routeRunShortRating","runBlockFinesseRating","runBlockPowerRating","runBlockRating","runStyle","scheme","sensePressureTrait","sizeGrade","skillPoints","specCatchRating","speedRating","spinMoveRating","staminaRating","stiffArmRating","strengthRating","stripBallTrait","tackleRating","teamId","teamSchemeOvr","throwAccDeepRating","throwAccMidRating","throwAccRating","throwAccShortRating","throwAwayTrait","throwOnRunRating","throwPowerRating","throwUnderPressureRating","tightSpiralTrait","toughRating","truckRating","weight","yACCatchTrait","yearsPro","zoneCoverRating","team"
90,24,89,81,84,0,2,11,1994,27,20,83,61,560000,560000,0,88,69,0,"Wisconsin",54,0,3,1660000,1,3,0,0,0,9220000,5,15190000,1,0,64,0,0,81,5214,1,1,23,"Corey",2,0,70,1,26,29,"Glassboro",46,0,86,97,75,true,false,false,false,30,89,78,14,18,68,1,"Clement",48,802,18,36,41,58,1,86,23,1,21,80,80,8509,0,"HB",18,0,12653,15,25,30,0,2,68,2017,544604720,60,63,66,20,23,37,1,4,1,85,0,62,87,81,86,82,75,0,28,778043406,75,20,27,35,33,0,26,37,17,0,80,79,220,0,2,25,"Eagles"
88,28,76,96,25,1,13,12,1990,91,12,10,15,9620000,1560000,32240000,35,32,1,"Mississippi St.",66,40300000,5,10920000,4,4,1,0,0,0,0,0,2,13,2,0,0,15,5789,0,0,76,"Fletcher",2,0,76,1,82,23,"Yazoo City",91,0,93,97,90,true,false,false,false,91,25,73,21,25,10,1,"Cox",41,1962,24,45,45,45,1,89,6,1,96,99,99,5119,0,"DT",97,0,11297,10,71,90,0,11,15,2012,544604795,3,7,15,45,45,45,5,8,1,99,0,15,81,30,89,35,95,1,95,778043406,90,6,6,21,6,0,6,19,15,0,76,42,310,0,7,38,"Eagles"
90,23,83,81,34,1,16,11,1995,80,12,10,43,1320000,1320000,0,48,53,0,"Florida",59,0,4,4860000,2,3,0,0,0,0,0,0,1,22,2,0,0,25,9165,0,0,55,"Jarrad",2,0,73,1,87,9,"Kingsland",86,0,80,97,81,true,false,false,false,52,37,91,20,21,10,2,"Davis",26,402,51,45,45,45,1,86,6,1,78,81,81,8524,0,"LOLB",64,0,12547,42,59,84,0,11,26,2017,544604852,10,18,28,45,45,45,3,8,1,85,0,46,85,26,91,42,83,0,84,778043406,81,6,6,19,6,0,6,17,10,0,78,32,238,0,2,57,"Eagles"
90,24,82,79,69,0,29,8,1995,45,13,53,68,730000,560000,340000,72,76,0,"West Virginia",67,680000,4,2480000,2,3,0,0,0,0,0,0,0,36,4,0,0,63,5628,0,0,39,"Rasul",2,0,74,1,65,29,"East Orange",59,0,90,97,76,true,false,false,false,32,71,82,16,14,52,1,"Douglas",19,750,77,35,35,35,1,86,6,2,79,78,78,8535,0,"CB",30,0,12609,77,73,64,0,11,24,2017,544604922,12,19,29,35,35,35,3,9,1,96,0,67,87,66,93,46,73,1,67,778043406,76,6,6,21,6,0,6,14,13,0,79,42,209,0,2,82,"Eagles"
85,24,67,61,18,0,21,1,1995,26,14,14,19,560000,560000,0,33,27,1,"Memphis",52,0,3,1660000,1,4,0,0,0,3460000,4,6200000,2,10,6,0,0,24,4237,0,0,10,"Jake",2,0,69,0,25,12,"Western Springs",18,0,86,97,71,true,false,false,false,4,16,52,84,97,10,1,"Elliott",13,830,20,17,17,20,1,97,20,1,18,80,80,8542,0,"K",10,0,12809,10,12,39,0,2,16,2017,544604973,12,15,20,16,16,20,10,3,1,50,0,17,79,10,82,12,34,0,27,778043406,71,15,19,22,33,0,24,28,15,0,57,11,167,0,2,14,"Eagles"
80,24,65,62,56,0,28,12,1994,21,54,30,18,960000,960000,0,65,22,0,"Wash. St.",52,0,2,2210000,2,4,0,0,0,0,0,0,0,26,7,0,0,35,11496,0,1,10,"Luke",0,0,76,1,37,43,"Logan",20,0,85,97,64,true,false,false,false,9,51,67,19,26,24,1,"Falk",15,0,12,12,15,16,1,0,71,1,24,65,65,8882,0,"QB",10,0,13329,10,47,29,0,11,15,2019,544605010,11,14,16,12,13,18,2,3,4,97,0,14,77,42,91,36,53,0,33,778043406,64,75,76,82,81,0,78,87,75,1,70,32,215,0,1,13,"Eagles"
88,23,82,64,77,0,9,12,1995,26,24,75,52,0,0,0,72,62,0,"W. Michigan",50,0,0,0,0,4,0,0,0,0,1,660000,0,0,64,0,0,66,0,0,1,10,"Jarvion",2,0,72,1,26,12,"Tinley Park",45,0,89,97,61,true,false,false,true,40,78,74,12,18,25,1,"Franklin",36,0,13,31,36,50,1,82,15,1,15,62,62,8893,0,"HB",15,0,13354,13,12,33,0,11,53,2019,544605069,49,53,58,29,33,39,1,5,1,95,0,49,85,78,80,80,71,0,28,778043406,61,10,15,36,20,0,18,29,24,0,85,78,239,0,1,20,"Eagles"
89,24,82,69,49,1,23,2,1995,71,12,33,70,560000,560000,0,70,76,0,"Nebraska",52,0,3,1660000,1,2,0,0,0,0,0,0,0,41,6,0,0,48,7216,0,0,60,"Nathan",2,0,74,1,83,40,"Sioux Falls",79,0,87,97,72,true,false,false,false,47,57,81,35,45,45,2,"Gerry",19,751,63,45,45,45,1,82,6,2,71,72,72,8563,0,"LOLB",49,0,12696,62,12,79,0,0,20,2017,544605121,7,13,23,45,45,45,1,8,1,95,0,65,86,42,89,36,70,0,79,778043406,72,6,6,28,6,0,6,30,14,0,78,38,230,0,2,73,"Eagles"
89,24,92,72,83,0,20,3,1995,22,26,78,80,620000,560000,120000,73,84,0,"West Virginia",52,240000,4,2360000,2,4,0,0,0,0,0,0,0,23,6,0,0,81,4406,1,0,19,"Shelton",2,1,71,0,24,34,"Cleveland",42,0,87,97,69,true,false,false,false,18,87,78,16,20,82,1,"Gibson",22,750,20,10,11,38,1,85,6,1,21,73,73,8564,1,"WR",11,0,12674,20,12,37,0,11,68,2017,544605126,74,72,71,11,19,38,1,6,1,75,0,84,93,79,93,46,41,0,26,778043406,69,6,10,26,15,0,10,24,19,0,72,34,191,1,2,28,"Eagles"
86,23,83,64,81,0,18,6,1996,30,15,77,79,1350000,1230000,360000,77,84,0,"S. Dakota St.",63,480000,4,5120000,3,4,0,0,0,0,0,0,1,18,3,0,0,64,948,0,1,10,"Dallas",2,1,76,1,28,40,"Britton",61,0,90,97,80,true,false,false,false,88,72,84,15,19,20,1,"Goedert",50,0,10,63,58,62,1,78,5,1,15,82,82,8901,0,"TE",10,0,13128,10,33,35,0,11,73,2019,544605144,72,73,73,73,69,72,13,0,1,96,0,85,83,73,86,79,76,0,37,778043406,80,5,10,25,15,0,10,27,15,0,84,73,260,1,1,17,"Eagles"
91,25,89,78,69,0,16,5,1994,75,12,29,36,650000,630000,20000,66,62,0,"E. Illinois",54,80000,4,2340000,1,3,0,0,0,0,0,0,1,34,7,0,0,44,11989,1,0,62,"Kamu",2,0,74,1,81,10,"Papakolea",75,0,92,97,79,true,false,false,false,54,66,88,74,85,35,2,"Grugier-Hill",15,1299,73,45,45,23,1,84,6,1,77,79,79,8029,0,"LOLB",56,0,17852,66,56,82,0,0,25,2016,544605208,6,10,20,45,45,34,1,10,1,95,0,39,89,57,88,58,72,0,81,778043406,79,6,6,23,6,0,6,29,10,0,92,53,230,0,3,75,"Eagles"
82,24,55,53,16,0,7,10,1994,70,12,17,13,240000,240000,0,37,29,0,"USF",52,0,2,570000,2,4,1,0,1,0,0,0,0,0,64,0,0,17,5391,0,0,73,"Bruce",2,0,74,1,80,8,"Tampa",80,0,81,97,66,true,false,false,false,98,23,81,14,17,9,1,"Hector",26,1,15,45,45,45,1,79,6,1,54,66,66,0,0,"DT",64,0,13563,14,12,75,0,11,15,2019,544605291,5,5,14,45,45,45,5,13,1,95,0,13,74,20,78,27,85,0,83,778043406,66,6,6,21,6,0,6,23,10,0,83,34,296,0,1,18,"Eagles"
90,25,85,80,79,0,16,9,1993,49,22,71,78,690000,530000,320000,75,85,0,"North Carolina",52,640000,4,2350000,2,4,0,0,0,0,0,0,0,12,5,0,0,67,917,0,1,10,"Mack",2,1,76,1,59,19,"Rockville",62,0,89,97,72,true,false,false,false,12,73,85,12,17,50,1,"Hollins",42,750,11,19,20,55,1,86,10,1,20,73,73,8590,0,"WR",10,0,12665,10,12,68,0,11,71,2017,544605352,77,73,75,32,39,57,11,6,1,95,0,82,90,66,87,74,63,0,51,778043406,72,15,20,22,25,0,23,27,22,0,77,62,221,1,2,22,"Eagles"
92,32,96,86,87,0,1,12,1986,35,22,81,83,6160000,3910000,4500000,70,86,0,"California",62,6750000,3,12000000,2,4,0,0,0,0,0,0,1,19,3,0,0,80,23356,1,0,10,"DeSean",2,0,70,0,12,4,"Long Beach",45,0,84,97,75,true,false,false,false,10,83,79,30,30,88,1,"Jackson",25,7148,15,20,23,30,1,87,6,1,20,81,81,1603,1,"WR",10,0,28349,15,50,35,0,11,71,2008,544605442,89,79,82,15,24,50,8,6,1,75,0,76,91,80,97,45,47,0,22,778043406,75,6,10,35,15,0,10,40,28,0,72,42,175,1,11,35,"Eagles"
83,29,66,84,35,1,11,1,1990,83,12,15,10,7580000,4510000,6140000,39,30,0,"Tennessee",59,9210000,3,13830000,2,2,1,0,1,0,0,0,0,3,6,1,0,30,997,0,0,75,"Malik",2,0,77,1,77,4,"Northridge",88,0,91,97,78,true,false,false,false,97,30,78,30,30,10,0,"Jackson",38,992,28,45,45,45,1,80,6,1,85,84,84,5261,0,"DT",89,0,11522,35,61,84,0,11,12,2012,544605451,2,3,10,45,45,45,5,9,1,99,0,15,75,25,89,45,84,1,87,778043406,78,6,6,30,6,0,6,30,17,0,80,55,290,0,7,44,"Eagles"
91,31,89,93,75,0,20,12,1987,65,15,35,56,5460000,3960000,3000000,58,78,1,"Ohio State",62,4500000,3,12610000,2,2,0,0,0,0,0,0,1,15,2,0,0,50,31003,0,0,55,"Malcolm",2,0,72,1,81,29,"Piscataway",60,0,96,97,89,true,false,false,false,27,82,90,19,22,25,1,"Jenkins",15,1761,83,35,35,35,2,83,6,2,90,89,89,1641,0,"SS",56,0,20124,80,71,78,0,11,30,2009,544605482,35,40,50,35,35,35,1,9,1,89,0,67,84,75,97,26,67,1,75,778043406,89,6,6,20,6,0,6,21,14,0,92,40,204,0,10,90,"Eagles"
87,29,77,94,60,0,8,5,1990,56,34,30,65,6730000,4980000,5250000,67,62,1,"Oklahoma",60,7000000,4,21790000,3,4,0,0,0,0,0,0,2,5,2,0,0,40,13860,0,0,64,"Lane",2,0,78,1,60,42,"Groveton",91,0,92,97,90,true,false,false,false,65,55,83,22,25,10,1,"Johnson",90,1560,12,88,90,89,0,88,39,1,29,90,90,5902,0,"RT",53,0,927,10,65,55,0,11,45,2013,544605515,25,33,43,86,87,86,5,4,1,99,0,64,80,50,90,55,88,0,60,778043406,90,52,55,56,60,0,52,70,32,0,89,65,317,0,6,20,"Eagles"
89,24,76,58,58,0,10,2,1995,70,12,37,46,760000,760000,0,44,47,0,"Weber State",52,0,2,1520000,1,4,0,0,0,0,0,0,0,0,64,0,0,52,7945,0,0,65,"Tre'von",2,0,73,1,84,43,"Salt Lake City",75,0,88,97,60,true,false,false,false,99,57,74,20,20,15,2,"Johnson",15,1,51,45,45,45,1,81,6,1,60,62,62,9213,0,"MLB",58,0,13076,47,12,76,1,0,16,2017,544605524,5,8,17,45,45,45,3,12,1,95,0,42,86,51,87,46,69,0,79,778043406,60,6,6,30,6,0,6,25,10,0,84,49,235,0,2,57,"Eagles"
88,27,81,81,28,0,15,8,1992,68,12,11,17,3930000,1770000,17280000,43,46,0,"Grand Valley St.",65,17280000,8,42310000,8,3,1,0,1,0,0,0,0,8,6,0,0,24,1674,0,0,74,"Matthew",2,0,75,1,80,21,"West Bloomfield",70,0,84,97,78,true,false,false,false,55,29,79,19,21,9,0,"Judon",10,43,71,44,45,45,0,84,6,0,80,86,86,8088,0,"LE",90,0,17728,22,75,83,0,11,17,2016,544605583,5,5,13,45,44,45,3,10,1,90,0,19,81,25,85,31,86,1,83,778043406,78,6,6,21,6,0,6,22,13,0,80,29,263,0,3,79,"Eagles"
81,31,75,96,10,0,5,11,1987,55,12,14,15,4320000,3470000,1700000,40,40,1,"Cincinnati",60,5950000,7,28500000,2,4,0,0,0,0,0,0,2,27,7,0,0,24,24702,0,0,35,"Jason",2,0,75,1,55,34,"Cleveland Heights",87,0,90,97,91,true,false,false,false,62,10,64,22,18,10,1,"Kelce",93,2098,25,84,83,85,1,84,6,1,40,91,91,4406,0,"C",45,0,10690,10,69,58,0,11,15,2011,544605602,5,5,15,97,95,97,5,6,1,92,0,15,72,10,86,10,84,0,57,778043406,91,6,6,28,6,0,6,22,12,0,65,10,295,0,8,35,"Eagles"
89,24,82,91,48,0,27,7,1995,98,12,36,46,810000,810000,0,58,61,0,"S.C. State",53,0,4,3890000,3,3,0,0,1,0,0,0,2,5,3,0,0,42,421,0,0,75,"Darius",2,0,74,1,82,39,"Lake View",75,0,93,97,90,true,false,false,false,51,57,90,15,21,10,2,"Leonard",24,10,68,45,45,45,1,83,6,1,89,91,91,3566,0,"MLB",63,0,13130,43,75,94,0,11,15,2019,544605730,5,5,15,45,45,45,11,13,1,99,0,41,84,46,91,35,78,1,95,778043406,90,6,6,18,6,0,6,19,13,0,89,36,234,0,1,74,"Eagles"
90,25,92,70,66,0,5,8,1994,53,13,48,67,330000,330000,0,69,74,0,"Wash. St.",52,0,2,770000,2,2,0,0,0,0,0,0,0,4,8,0,0,63,37,0,0,44,"Shalom",2,0,72,1,83,46,"Masausi",59,0,89,97,67,true,false,false,false,38,75,76,26,26,70,1,"Luani",14,0,59,35,35,35,1,83,6,2,66,67,67,8645,0,"SS",35,0,12826,62,28,69,0,11,24,2017,544605777,16,21,31,35,35,35,3,9,1,89,0,62,88,62,91,42,68,1,65,778043406,67,6,6,36,6,0,6,36,15,0,83,44,205,0,2,65,"Eagles"
88,31,91,76,90,0,26,8,1988,35,26,83,81,1440000,1440000,0,66,81,0,"Missouri",53,0,3,4420000,2,4,0,0,0,0,0,0,0,20,2,0,0,76,29283,1,0,10,"Jeremy",2,0,72,0,15,24,"Kirkwood",40,0,81,74,73,true,false,false,false,89,77,84,11,21,75,1,"Maclin",20,6010,18,14,13,22,1,86,6,1,24,75,75,1952,1,"WR",10,0,20088,10,12,48,0,11,75,2009,544605792,80,79,81,11,14,32,3,6,1,75,0,82,90,79,93,67,57,0,20,778043406,73,6,10,26,15,0,10,24,20,0,78,54,198,1,10,22,"Eagles"
94,23,95,77,73,0,31,3,1996,45,12,48,65,700000,550000,450000,62,68,0,"Pittsburgh",66,600000,4,2420000,3,2,0,0,0,0,0,0,0,26,5,0,0,69,4258,0,0,39,"Avonte",2,0,69,1,61,21,"Detroit",45,0,84,97,81,true,false,false,false,29,84,88,10,19,74,1,"Maddox",15,6,86,35,40,35,1,91,6,1,79,83,83,8977,0,"CB",25,0,13332,77,51,70,0,11,27,2019,544605794,24,27,37,35,35,40,8,13,1,99,0,66,93,66,89,34,52,1,63,778043406,81,6,6,36,6,0,6,27,10,0,74,25,180,0,1,75,"Eagles"
74,22,69,57,62,0,31,3,1997,36,12,43,55,610000,590000,60000,64,57,0,"N/A",52,80000,4,2420000,3,4,0,0,0,0,0,0,1,16,8,0,0,39,6525,0,1,15,"Jordan",2,0,80,1,57,37,"Philadelphia",82,0,93,97,65,true,false,false,false,68,52,75,13,18,10,1,"Mailata",77,56,12,70,74,73,1,82,6,1,16,65,65,9342,0,"LT",15,0,13479,10,85,57,0,11,20,2019,544605801,20,25,30,67,71,71,1,4,1,99,0,48,68,37,89,57,84,0,49,778043406,65,6,6,24,6,0,6,39,15,0,93,74,346,0,1,17,"Eagles"
91,29,93,78,57,0,23,6,1990,43,11,46,35,6080000,4480000,3200000,65,64,0,"Virginia",60,6400000,4,19600000,2,2,0,0,0,0,0,0,1,0,64,0,0,61,8085,0,0,59,"Rodney",2,0,70,0,81,19,"Hyattsville",58,0,92,97,82,true,false,false,false,23,60,89,19,17,68,1,"McLeod Jr",13,1048,81,35,35,35,2,85,6,2,82,82,82,5975,0,"FS",52,0,11813,73,66,64,0,11,25,2012,544605927,10,13,15,35,35,35,1,8,1,75,0,64,86,65,90,44,59,1,73,778043406,82,6,6,22,6,0,6,21,19,0,77,46,195,0,7,86,"Eagles"
90,27,87,93,57,1,19,6,1992,88,12,32,57,3450000,3450000,0,66,73,0,"Alabama",63,0,3,10590000,2,3,1,0,0,0,0,0,2,18,2,0,0,47,982,0,0,57,"C.J.",2,0,74,1,89,0,"Theodore",88,0,86,97,84,true,false,false,false,57,45,86,20,20,10,2,"Mosley",28,2221,74,45,45,45,1,85,6,2,93,94,94,6648,0,"ROLB",63,0,12362,49,67,92,0,11,25,2014,544606008,5,5,15,45,45,45,1,8,1,95,0,60,85,40,97,45,75,1,94,778043406,84,6,6,25,6,0,6,25,10,0,87,38,250,0,5,82,"Eagles"
83,24,75,75,10,0,1,7,1995,76,12,10,15,2100000,2100000,0,40,33,0,"Notre Dame",52,0,1,2100000,1,4,1,0,0,0,0,0,0,0,64,0,0,15,8741,0,0,76,"Romeo",2,0,76,0,81,32,"Charlotte",81,0,88,97,74,true,false,false,false,95,35,79,20,21,10,1,"Okwara",11,15,15,45,45,45,1,79,6,1,74,76,76,8389,0,"RE",79,0,18009,25,12,79,0,11,35,2016,544606107,2,3,10,45,45,45,5,12,1,99,0,15,77,25,85,10,81,0,80,778043406,74,6,6,22,6,0,6,10,10,0,85,25,274,0,3,38,"Eagles"
92,24,91,75,70,0,18,12,1994,28,22,73,77,940000,940000,0,69,82,0,"Old Dominion",52,0,2,2170000,2,3,0,0,0,0,0,0,0,0,64,0,0,71,8553,1,0,10,"Zach",2,1,74,0,28,19,"Upper Marlboro",50,0,86,97,70,true,false,false,false,14,76,86,18,23,78,1,"Pascal",30,0,19,30,34,49,1,88,18,1,15,70,70,8683,1,"WR",10,0,12997,15,12,40,0,11,66,2017,544606150,67,71,72,21,27,60,3,3,1,82,0,78,87,72,87,68,72,0,31,778043406,70,20,24,22,28,0,27,33,19,0,86,67,219,1,2,18,"Eagles"
86,26,83,63,70,0,5,8,1993,40,14,61,73,600000,600000,0,68,77,0,"Washington",52,0,2,1200000,1,4,0,0,0,0,0,0,0,0,64,0,0,60,16773,1,0,30,"Joshua",2,1,75,0,44,4,"Cerritos",54,0,86,97,71,true,false,false,false,83,64,86,18,29,10,1,"Perkins",39,250,15,50,58,60,1,74,24,1,25,72,72,8395,0,"TE",40,0,12445,15,12,30,0,0,64,2016,544606175,54,58,63,77,71,78,1,0,1,81,0,82,84,55,87,63,61,0,50,778043406,71,29,32,24,37,0,28,30,10,0,75,57,227,1,3,20,"Eagles"
93,23,90,51,79,0,11,10,1995,24,22,70,75,720000,720000,0,70,77,0,"North Carolina",52,0,2,1670000,2,4,0,0,0,0,0,0,0,38,8,1,0,76,6349,0,0,10,"Austin",2,0,69,1,15,42,"Lubbock",42,0,85,97,64,true,false,false,false,87,81,82,13,17,71,1,"Proehl",20,0,18,19,20,30,1,86,24,1,24,67,67,0,1,"WR",10,0,13487,10,12,36,0,11,72,2019,544606237,70,73,80,32,34,46,3,6,1,75,0,72,90,77,90,41,48,0,25,778043406,64,14,19,32,29,0,23,36,19,0,73,35,182,1,1,25,"Eagles"
70,24,55,57,12,0,16,12,1994,22,12,18,15,610000,580000,90000,21,23,0,"TCU",52,120000,4,2410000,3,4,0,0,0,0,0,0,0,33,7,0,0,8,412,0,0,17,"Matt",2,0,79,1,30,4,"Long Beach",80,0,83,97,65,true,false,false,false,69,17,63,13,17,10,1,"Pryor",78,68,10,70,74,73,0,81,6,1,14,67,67,0,0,"RG",21,0,13470,10,85,25,0,11,12,2019,544606243,5,5,10,74,76,74,5,3,1,99,0,15,52,15,78,21,86,0,27,778043406,65,6,6,20,6,0,6,19,13,0,85,24,338,0,1,12,"Eagles"
95,24,93,66,82,0,27,11,1994,27,27,82,78,1780000,1780000,0,67,81,0,"Washington",75,0,4,6550000,2,4,0,0,0,0,0,0,0,10,2,0,0,85,9220,0,0,10,"John",2,0,71,0,18,4,"Long Beach",46,0,85,97,71,true,false,false,false,1,92,88,23,20,84,1,"Ross",26,18,20,11,10,47,1,91,6,1,25,77,77,8711,1,"WR",10,0,12539,18,77,38,0,11,72,2017,544606367,84,75,77,25,30,42,13,3,1,75,0,78,97,85,89,34,51,0,26,778043406,71,6,10,35,15,0,10,35,19,0,80,27,188,1,2,28,"Eagles"
83,25,73,83,10,0,29,10,1993,35,12,8,10,1010000,820000,190000,29,20,0,"Oregon State",59,760000,4,2570000,1,4,0,0,0,0,0,0,0,17,4,0,0,15,2281,0,0,30,"Isaac",2,0,76,1,48,36,"Corvallis",80,0,87,97,73,true,false,false,false,73,10,72,21,22,10,1,"Seumalo",81,775,15,74,76,76,1,83,6,1,30,75,75,8208,0,"LG",40,0,17776,10,63,31,0,0,12,2016,544606440,5,5,10,73,76,78,5,4,1,95,0,12,66,10,86,10,85,0,33,778043406,73,6,6,22,6,0,6,24,10,0,81,20,303,0,3,20,"Eagles"
91,25,89,79,81,0,29,1,1994,26,18,75,58,720000,660000,60000,86,63,0,"West Virginia",52,240000,4,2340000,1,4,0,0,0,0,0,0,0,15,6,1,0,74,5877,0,1,12,"Wendell",2,0,70,1,34,7,"Wilmington",26,0,89,97,70,true,false,false,false,28,77,87,20,21,76,1,"Smallwood",28,755,14,24,29,46,1,85,17,1,20,74,74,8217,0,"HB",11,0,17586,16,12,32,0,0,58,2016,544606501,49,54,58,16,20,31,6,0,1,77,0,55,91,75,91,78,70,0,36,778043406,70,20,24,18,29,0,21,23,11,0,86,79,208,0,3,19,"Eagles"
80,26,69,74,25,0,16,6,1993,40,12,8,15,900000,850000,50000,21,23,0,"TCU",61,200000,4,2340000,1,4,0,0,0,0,0,0,0,28,6,0,0,18,930,0,0,40,"Hal",2,0,78,1,65,42,"Haltom",80,0,91,97,70,true,false,false,false,72,28,70,13,18,10,1,"Vaitai",81,872,10,70,74,73,0,81,6,1,30,72,72,8243,0,"RG",50,0,17837,10,75,27,0,0,12,2016,544606749,5,5,10,78,78,77,5,3,1,99,0,20,64,21,86,31,83,0,37,778043406,70,6,6,20,6,0,6,26,13,0,88,29,320,0,3,12,"Eagles"
80,23,63,50,18,0,9,6,1996,71,12,10,24,0,0,0,28,34,0,"Arizona St.",50,0,0,0,0,3,1,0,0,0,1,570000,0,0,64,0,0,14,2637,0,0,67,"Jojo",2,0,74,1,76,4,"Long Beach",81,0,91,97,59,true,false,false,true,64,17,74,12,13,10,1,"Wicker",31,0,23,45,45,45,1,75,6,1,50,62,62,9114,0,"DT",74,0,13309,15,12,77,0,11,15,2019,544606882,5,9,17,45,45,45,15,11,1,95,0,18,67,14,74,25,79,0,78,778043406,59,6,6,19,6,0,6,33,10,0,84,25,296,0,1,31,"Eagles"
76,30,63,71,10,0,22,3,1989,16,12,8,20,2680000,1980000,700000,40,22,0,"Penn State",52,1400000,2,3840000,1,4,0,0,0,0,0,0,1,17,3,0,0,15,19411,0,0,10,"Stefen",2,0,75,1,20,37,"Pittsburgh",74,0,94,97,66,true,false,false,false,61,10,71,36,33,10,1,"Wisniewski",84,1100,7,71,74,66,2,80,6,1,18,68,68,5613,0,"LG",10,0,10687,10,85,29,0,0,25,2011,544606966,6,10,20,74,74,68,5,5,1,80,0,25,58,10,84,10,85,0,35,778043406,66,6,6,26,6,0,6,33,14,0,94,10,305,0,8,13,"Eagles"
71,24,57,61,10,0,2,2,1995,39,12,8,25,0,0,0,46,40,0,"Colorado St.",50,0,0,0,0,4,0,0,0,0,1,700000,0,1,64,0,0,15,5844,0,0,15,"Zack",2,0,78,0,20,5,"Aurora",75,0,82,97,62,true,false,false,true,75,10,78,13,18,10,1,"Golditch",74,42,13,71,70,70,1,78,6,1,20,63,63,0,0,"LT",25,0,13589,10,85,29,0,11,40,2019,544607052,5,5,15,73,69,71,5,2,1,99,0,15,65,10,76,19,81,0,35,778043406,62,6,6,22,6,0,6,30,16,0,80,20,260,0,1,15,"Eagles"
90,23,82,64,78,0,24,9,1995,25,31,70,53,0,0,0,82,61,0,"Alcorn St.",50,0,0,0,0,4,0,0,0,0,1,1170000,0,1,64,0,0,73,904,0,1,19,"De'Lance",2,0,71,1,27,23,"McLain",40,0,86,97,61,true,false,false,true,47,79,88,12,16,75,1,"Turner",38,0,12,34,31,47,1,84,22,1,27,67,67,0,0,"HB",18,0,13705,15,12,16,0,11,49,2019,544607074,39,46,54,34,31,36,3,0,1,82,0,56,91,73,91,71,72,0,31,778043406,61,21,26,35,28,0,29,34,35,0,83,75,216,0,1,10,"Eagles"
72,25,52,57,23,0,4,11,1993,34,12,10,15,430000,430000,0,23,28,0,"Oklahoma St.",52,0,2,1000000,2,4,0,0,0,0,0,0,0,1,64,0,0,20,11920,0,0,10,"Victor",2,0,77,1,36,0,"Huntsville",75,0,86,97,64,true,false,false,false,64,15,60,21,22,10,1,"Salako",73,12,12,69,72,71,1,79,6,1,10,64,64,0,0,"LT",10,0,13863,10,85,28,0,11,12,2019,544607126,5,5,13,68,73,72,5,2,1,99,0,29,57,10,78,14,84,0,31,778043406,64,6,13,30,18,0,12,20,7,0,83,29,316,0,2,12,"Eagles"
93,24,83,53,77,0,16,9,1994,28,26,74,75,0,0,0,68,80,0,"Youngstown St.",50,0,0,0,0,4,0,0,0,0,1,670000,0,1,64,1,0,71,3601,1,0,10,"Damoun",2,1,74,0,12,8,"Apopka",46,0,84,97,61,true,false,false,true,17,76,79,13,18,76,1,"Patterson",24,0,15,16,18,25,1,85,20,1,21,64,64,0,0,"WR",10,0,13906,10,12,35,0,11,65,2019,544607147,68,64,66,12,16,46,3,5,1,75,0,79,89,71,87,48,56,0,25,778043406,61,15,20,33,30,0,20,35,21,0,80,52,190,1,1,26,"Eagles"
94,26,93,81,97,0,1,12,1993,65,90,74,65,9440000,4090000,21400000,67,65,1,"Virginia Tech",75,26750000,5,28500000,4,3,0,0,0,0,0,0,1,1,64,0,0,85,12163,0,0,65,"Michael",1,0,72,1,65,45,"Newport News",65,0,83,97,89,true,false,false,false,7,94,65,65,65,65,1,"Vick",65,10,65,65,65,65,2,0,88,1,65,91,91,3842,0,"QB",65,1,257,65,63,65,2,11,65,2019,544607171,65,65,65,65,65,65,1,4,1,81,0,65,93,93,96,66,62,0,65,778043406,89,91,88,88,92,0,92,97,90,0,94,47,216,0,1,65,"Eagles"
